verse_number,english_verse,translation_verse
24,"When an evil spirit leaves a person, it travels through the desert, looking for a place to rest. But when it doesn't find a place, it says, “I will go back to the home I left.”","«Arasinii yaa nyáń unilinee, u búntí kuteeu pu ní ki yìiǹ ki nyàab̀ ŋkɔŋkoon. U yaa nyàab̄ ki gīī, kaa kée, ní ú bí yii: <M làá fàtīí gítí laakin m nìn nyánnée.>"
25,"When it gets there and finds the place clean and fixed up,","U yaa gítìń ki ká bi ŋātì kudii ki bɔ́ntì-kuee,"
26,"it goes off and finds seven other evil spirits even worse than itself. They all come and make their home there, and that person ends up in worse shape than before. Being Really Blessed","ní ú cùú nyàabìń arasiniibi biluli bin cáá ntoom ki jítiǹ úŋ̀wuee, ní bí dāan̄ kí kpāfì kí kàl̄ udaan pu, ní ú mɔ̀tīí bīil̀ kí jītíǹ mpeepeekaam.» Bin baasii bí mmɔnnee"
28,"Jesus replied, “That's true, but the people who are really blessed are the ones who hear and obey God's message!” A Sign from God (Matthew",Ní Yeesu kíí-u yii: «Bin baasii bí mmɔnnee di sá bin pílifí Unimbɔti bɔti ki ŋáań tì nín lī puee!» Bi bālifì Yeesu yii ú ŋá maamaaci ubɔ (Maat
38,The Pharisee was surprised that he did not wash his hands before eating.,"Fariisee ká yii Yeesu kaa fíntì u-ŋalii, kii bi-marau nín sá bí ŋá pu kí wàatī kí nín jī tijinee, ní an ŋá-u bitii."
42,"You Pharisees are in for trouble! You give God a tenth of the spices from your gardens, such as mint and rue. But you cheat people, and you don't love God. You should be fair and kind to others and still give a tenth to God.","«Mbusu bí ki tīī nimbi Fariisab, kun puee ni lèekī saalaa kamaa pu kubɔ kubɔ goosi faati nì ditunnuul nì tikuŋfaal tin kɔkɔ kíǹee pu ki tìì Unimbɔti, ama ní kaa là kí nīn bí deedee kí nīn néeń Unimbɔti. Kin, min ni bàà máaǹ kí péé kí ŋá kí wàatī kí nín ŋá tin kíǹee dee."
29,"As crowds were gathering around Jesus, he said: You people of today are evil! You keep looking for a sign from God. But what happened to Jonah is the only sign you will be given.","Kunipaau dɔ́miń ki wíiǹ Yeesu ceeyee, ní u bí yii: «Nimbi waanee nib sá bikpitib, ki bàlifī ḿ ŋá kudaaŋŋu kubɔ. Ama naa làá ká kudaaŋŋu kubɔ, asee kun náań nì Unimbɔti bɔnaatiliu Yoona yɔkɔee."
31,"When the judgment comes, the Queen of the South will stand there with you and condemn you. She traveled a long way to hear Solomon's wisdom, and yet here is something far greater than Solomon.","Ibɔsoon dalee, unimpubɔti un nìn nyánní Seeba tiŋkinee làá dāá yīkì kí kpɔ̀ nimbi waanee nib bɔti, kun puee u nìn nyánní kitiŋkuntinyɔkɔ ki dɔ́miń ki pílifì Saloomɔn ciiŋyi. Ama ubɔ bí doo ki jítiǹ Saloomɔn."
32,"The people of Nineveh will also stand there with you and condemn you. They turned to God when Jonah preached, and yet here is something far greater than Jonah. Light (Matthew","Ibɔsoon dalee, kitiŋ kin bi yíì Niiniifee yab làá dāá yīkì nimbi waanee nib pu kí kpɔ̀ ni-bɔti, kun puee Yoona nín nìn sòon̄ nì bi Unimbɔti bɔtee, bi nìn kpántì bi-bimbim. Ama ubɔ bí doo ki jítiǹ Yoona ní ki sòon̄ ní nimbi kaa kpántì ni-bimbim.» Fitila bɔŋmantikaati (Kpèè Maat"
33,"No one lights a lamp and then hides it or puts it under a clay pot. A lamp is put on a lampstand, so everyone who comes into the house can see the light.","«Ubɔ kaa tùutī fitila kí dūú báĺ, kaa tí dù dibool kí cíkiń u-pu. Bi dùú tɔ́kɔń kifaŋkɔlii pu ní bin kóòńee ń nīn wāĺ."
34,"Your eyes are the lamp for your body. When your eyes are good, you have all the light you need. But when your eyes are bad, everything is dark.","A-nimbiliŋ sá a-wunti fitilau ní. A-nimbiliŋ yaa ŋān̄ee, a-wunti kɔkɔ wāĺ ní, ama ŋi yaa kaa ŋān̄ee, a-wunti kɔkɔ kɔ́ dibɔmbɔndin dee."
35,So be sure your light isn't darkness.,"Míǹ puee, á kpèè tiŋan ŋwalifi ŋun bí a-nee ń taa kpántí dibɔmbɔndi."
40,You fools! Didn't God make both the outside and the inside?,"Bigbaambi, Unimbɔti un ŋá boonee, úǹ di kaa tí ŋá poonaaa?"
47,"Yes, you are really in for trouble. You build monuments to honor the prophets your own people murdered long ago.","Mbusu bí ki tīī-ni, kun puee ni māā Unimbɔti bɔnaatiliibi bin ni-naanjab nìn kūūyee akaakumɔnti."
37,"When Jesus finished speaking, a Pharisee invited him home for a meal. Jesus went and sat down to eat.","Yeesu sòon̄ míǹ ki dóòyee, ní Fariisa ubɔ yíiń-u yii ú dāan̄ bí jī tijin, ní Yeesu kɔ́ u-cee ki kāl̀ kí jī."
39,"So the Lord said to him: You Pharisees clean the outside of cups and dishes, but on the inside you are greedy and evil.","Ní ti-Dindaan bí-u yii: «Nimbi Fariisab, ni fíntí tiyuti nì asambil boon kaa fíntí poon. Diwaŋfikil nì ntoom gbí ni-pɔbiliŋ poon."
41,"If you would only give what you have to the poor, everything you do would please God.","An bàà sá ní ŋá biwɔfib tiŋan, ní tikɔkɔ ń ŋāŋkì kí tīī-ni."
44,But you are in for trouble! You are like unmarked graves that people walk on without even knowing it.,"Mbusu bí ki tīī-ni, kun puee ni bí kii akaakul ŋin jīlifì ki nákáǹ kitiŋ, á dāá còom̀ kí jītí ŋi-pu, kaa kpāantíí béé yii tiwan tin kaa ŋān̄ee pu ní a jítèe ní.»"
46,"Jesus replied: You teachers are also in for trouble! You load people down with heavy burdens, but you won't lift a finger to help them carry the loads.","Ní Yeesu kíí-u yii: «Mbusu bí ki tīī nimbi bimaradakaliibi mun, kun puee ni cáá awaŋgul ŋin nyìm̀ee ki tūntí binib ní nimbi ni-ba kaa là kí dū ni-ŋambiki kí dáb́ kí tūtuǹ-bi."
48,"You must think that was the right thing for your people to do, or else you would not have built monuments for the prophets they murdered.","Ni ŋáań míǹ kí dàkà yii ni-naanjab nín nìn túń atuun ŋiŋyee ŋān̄ ni-cee, kun puee bíǹ kūū Unimbɔti bɔnaatiliibi, ní nimbi māā bi-kaakuliŋ."
49,"Because of your evil deeds, the Wisdom of God said, “I will send prophets and apostles to you. But you will murder some and mistreat others.”",An pu ní Unimbɔti iciindaan nìn lī yii: <M làá tɔ̄ń m-bɔnaatiliibi nì m-kpambaliŋ bi-cee: bi làá kpɔ̀ biba ní kí sàaǹ bin kíǹee.>
50,You people living today will be punished for all the prophets who have been murdered since the beginning of the world.,"An puee, nimbi waanee nib làá ká ditafadaaldi Unimbɔti bɔnaatiliibi bin kɔkɔ ni kūūyee pu, kí yòon̄ doooo Unimbɔti nín náań duulinya,"
51,"This includes every prophet from the time of Abel to the time of Zechariah, who was murdered between the altar and the temple. You people will certainly be punished for all of this.","kí yòon̄ní Abeel kí dāá sāā Sakari un bi nìn kūū nsaraafan nì kunimbɔtidii kansikinee. Tiŋman ní m tùkù-ni, nimbi waanee nib làá ká ditafadaaldi nnikpaakoon gbanti pu."
52,"You teachers of the Law of Moses are really in for trouble! You carry the keys to the door of knowledge about God. But you never go in, and you keep others from going in.","«Mbusu bí ki tīī nimbi bimaradakaliibi, kun puee ni pīiǹ dinyil punyɔkɔ ki lēē saafii. Naa làá kɔ́ ni-ba ní ki jì bin bàà là kí kɔ́ee.»"
53,"Jesus was about to leave, but the teachers and the Pharisees wanted to get even with him. They tried to make him say what he thought about other things,","Yeesu nyáń Fariisee dumpuee, ní bimaradakaliibi nì Fariisab fōō aŋuu ŋkpitim pu ní ki kíǹ ki bíi bàlifī-u tibɔti tikpil."
54,so they could catch him saying something wrong.,Bi bíi pīil̀-u tibɔti ki là ú sòoǹ kí yìntī bí ká nsan kí cúú-u.
28,"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. Won't he do even more for you? You have such little faith!","Unimbɔti yaa nyāantí míǹ timool tin bí tisatin díǹ fool ŋŋmi ń dāá wà-tèe, mimmee waa làá ŋá án jītíǹ míǹ kí tīī-naaa? Ba pu ní ni-fookiiu kaa náaǹ mimmee?"
31,"But put God's work first, and these things will be yours as well. Treasures in Heaven (Matthew","Péé kí nyàab̀maan Unimbɔti Beel, ní ú tīī-ni kí kpáaǹ tin kɔkɔ kíǹee.» Kpāafìmaan ni-gaajati yilpu (Kpèè Maat"
7,Even the hairs on your head are counted. So don't be afraid! You are worth much more than many sparrows. Telling Others about Christ (Matthew,"Unimbɔti kàan̄ ni-yikpiti kɔkɔ ki nyí ti-nyɔkɔm. An puee, taa fàŋkìmaan! Nimbi jítiǹ kuseerpaau.» Un kaa nyí Yeesuee, Yeesu mun kaa dāa nyí-u (Kpèè Maat"
32,"My little group of disciples, don't be afraid! Your Father wants to give you the kingdom.","«Nimbi bin sá kinikitiwaayee, taa fàŋkìmaan, ni-Baa lēē yii u làá tīī-ni Dibeel."
33,"Sell what you have and give the money to the poor. Make yourselves moneybags that never wear out. Make sure your treasure is safe in heaven, where thieves cannot steal it and moths cannot destroy it.","Nyāfìmaan ni-wanti kí dūú tīīmaan bisoodambi. Mimmee ni síiǹ animbitɔkɔl ŋin kaa cífée nì tigaajati tin kaa dóotée dee yilpu, laakin binaayub kaa ŋūǹ kí yɔ̀ɔɔ, dikɔtuul mun kaa ŋūǹ kí mɔ́ee."
12,At that time the Holy Spirit will tell you what to say. A Rich Fool,"Di sá yii ŋyunti gbanti yaa bāańee, Unimbɔti Fam làá dàkà-ni tin sá ní sòoǹee.» Ugaajagbaan ubɔ bɔŋmantikaati"
20,"But God said to him, “You fool! Tonight you will die. Then who will get what you have stored up?”","Ama ní Unimbɔti bí-u yii: <Ugbaan, kunyeeu nee gba, m làá fàtīí fōō a-naŋki. Tin kɔkɔ a bɔ́ntì ki yóoǹ a-bee, ubɔ di làá nīn kíǹ ki yì.>»"
9,"But if you reject me, you will be rejected in front of them.","Ama un di yaa néé binib nimbiin yii waa nyí-mee, man Kinibiki mun làá dāá néé Unimbɔti tuuŋyi nimbiin yii maa nyí-u."
14,"Jesus answered, “Who gave me the right to settle arguments between you and your brother?”","Ní Yeesu kíí-u yii: «Óò kijapaai, ŋma di kāaǹ-mi ni-bɔsoonliu nì ni-waŋyakatiliu?»"
15,"Then he said to the crowd, “Don't be greedy! Owning a lot of things won't make your life safe.”","Ní u bí báà ŋma yii: «Ní nīn nyíǹ ni-ba tiŋan kí taa nín̄ cáá nnimbitaataam, kun puee báà unil yaa yāntì ki sá ugaaja min, u-gaajawanti di kaa yì-tì ní u cáá dimaŋfal.»"
17,"and he said to himself, “What can I do? I don't have a place large enough to store everything.”",Ní u lī u-ban yii: <M làá pée gíti ŋá mana deeyaaa? Maa ti cáá mpaan laaba kí cáá m-jikaati kí ŋá.>
18,"Later, he said, “Now I know what I'll do. I'll tear down my barns and build bigger ones, where I can store all my grain and other goods.","Niinee ní u bí yii: <M béè m nín làá ŋá puee: m làá kpìtī m-cakalaabi ní kí fàtīí gāā bikpaŋkpaambi, ní kí kóoǹ m-jikaati kɔkɔ nì m-wanti tin kíǹee kí gbéeǹ."
22,Jesus said to his disciples: I tell you not to worry about your life! Don't worry about having something to eat or wear.,"Míǹ boonee ní Yeesu bí u-boonnooliibi yii: «An pu ní m tùkù-ni yii ní taa nín̄ nìiǹ tipɔjin nì tiwampeeŋkaal pu,"
23,Life is more than food or clothing.,"kun puee dimaŋfal jítiǹ tijin, ní tiwun mun jítiǹ tiwampeeŋkaal."
27,Look how the wild flowers grow! They don't work hard to make their clothes. But I tell you Solomon with all his wealth wasn't as well clothed as one of these flowers.,"Kpèèmaan mpumpukum! Maa tūǹ ditundi ki gì, kaa lù satab, ama m tùkù-ni yii ubɔti Saloomɔn gba, nì u-gaajati kɔkɔee, waa ŋúń ki ká tiwannyaandi ki pēeǹ an bàn̄ mpumpukum nee kansikin miba nyaaŋku."
30,Only people who don't know God are always worrying about such things. Your Father knows what you need.,"Duulinya nib bin kaa nóó Unimbɔtee di nyàab̀ tíǹ kɔkɔ kaa gbèentí, ama nimbee, ni cáá Ubaati un nyí yii an bàlifī ní nīn cáá an wantee."
45,But suppose one of the servants thinks that the master won't return until late. Suppose that servant starts beating all the other servants and eats and drinks and gets drunk.,"Ama ní utɔntɔnlee yaa bí yii: <M-kpiliu yúntìń tikpil,> ní ki kíĺ ki bíi gbáà bitɔntɔnliibi bin kíǹee bininjab nì binimpoobi, ní ki jīǹ ki nyù ki gbéè,"
51,Do you think that I came to bring peace to earth? No indeed! I came to make people choose sides.,"Ni nyí yii m dɔ́miń kí cáań ŋgbansɔŋfi kitiŋ pu níii? Aayee, m cáań diyakatil ní."
35,Be ready and keep your lamps burning,"«Bɔ́ntímaan ni-ba, kí nīn gbìn̄ ni-dambalab, ni-fitilab ń nīn fòol̄ ki cí m-gítintam."
37,Servants are fortunate if their master finds them awake and ready when he comes! I promise you he will get ready and let his servants sit down so he can serve them.,"An sá mmɔn ki tīī bitɔntɔnliibi bin kpiliu bāań ki ká bi kā ki wāĺ, kaa gèeǹee. Ibaamɔn ní m tùkù-ni, u làá dū ditɔntɔmbɔkutil kí pèen̄ ní kí yàntī bí kàl̄, ní ú cáań tijin kí tīī-bi."
38,"Those servants are really fortunate if their master finds them ready, even though he comes late at night or early in the morning.","Báà an yaa sá kunyataasiiu àá ŋkoosiim ní u yaa bāań ki ká bi kā kaa gèeǹee, an sá mmɔn ki tīī bidambi."
39,"You would surely not let a thief break into your home, if you knew when the thief was coming.","Ní gbìl̄maan tinee mun. Kudiidaan yaa nyí ŋyunti ŋun unaayuu làá dāan̄ kí yɔ̀-uee, u bàà kàal̀ kí cīití ní bí taa láa cíĺ u-diiku kí yɔ̀-u."
40,So always be ready! You don't know when the Son of Man will come.,"Míǹ mbaantiim, ni mun ń bɔ́ntí kí nīn címaan, kun puee man Kinibiki làá bàń ŋyunti ŋun naa bàà dàkafēe ní.» Utɔntɔŋkpiti nì utɔntɔmmɔnti bɔti (Kpèè Maat"
41,"Peter asked Jesus, “Did you say this just for us or for everyone?”","Ní Peetroo bí yii: «Ukpil, tibɔŋmantikaal gbantee, a lì timbi baba naaa, a lì báà ŋma ní?»"
42,The Lord answered: Who are faithful and wise servants? Who are the ones the master will put in charge of giving the other servants their food supplies at the proper time?,"Ní ti-Dindaan kíí-u yii: «Tibɔŋmantikaal nee sá ki tīī utɔntɔnli kamaa un yú deedee ki cáá iciin, u-kpiliu dū u-cindi yab ki ŋúbiǹ-u ú nīn kpèé ki tìì-bi tijin ŋyunti ŋun sá ú tīī-bee ní."
43,Servants are fortunate if their master comes and finds them doing their job.,An sá mmɔn ki tīī utɔntɔnli gbanti u-kpiliu yaa bāań ki ká u bíi ŋáań min u tùkū-uee.
44,A servant who is always faithful will surely be put in charge of everything the master owns.,"Ibaamɔn ní m tùkù-ni, u-kpiliu làá dū u-gaajati kɔkɔ ní kí ŋúbiǹ-u."
46,"If that happens, the master will come on a day and at a time when the servant least expects him. That servant will then be punished and thrown out with the servants who cannot be trusted.","niinee ní u-kpiliu ń dāá fàtīń ŋwiin ŋun pu waa dàkafī yii u làá gítińee nì kukúluu kun pu waa nyée. U yaa bāańee, see ú tɔ̀ntī-u ní kí dū-u kí tɔ̄ bin yíì kaa fōō Unimbɔtee laŋki."
47,"If servants are not ready or willing to do what their master wants them to do, they will be beaten hard.","«Utɔntɔnli un yaa nyí min ní u u-kpiliu là, ama ní kaa bɔ́ntì míǹ ki tīī-uee, u-gbati làá nīn wīikí tikpil."
48,"But servants who don't know what their master wants them to do will not be beaten so hard for doing wrong. If God has been generous with you, he will expect you to serve him well. But if he has been more than generous, he will expect you to serve him even better. Not Peace, but Trouble (Matthew","Ama, utɔntɔnli un yaa kaa nyí min u-kpiliu lèe ní ki yīntiǹ-uee, u-gbati kaa dāa náaǹ. Sii un Unimbɔti yaa tīī tikpilee, u dāa bàlifī-si tikpil mun ní, ní sii un Unimbɔti yaa ti kpāaǹ tikpilee, see ú dāá bàlifì-si tikpil mun.» Kun pu Yeesu dɔ́mińee (Kpèè Maat"
49,"I came to set fire to the earth, and I wish it were already on fire!",Ní Yeesu bí yii: «M dɔ́miń kí cáań ŋŋmi kí tɔ̄ kitiŋ pu ní. M bàà là ŋú fōō dooooyee gba ní.
50,I am going to be put to a hard test. And I will have to suffer a lot of pain until it is over.,M làá fàl̀ falaa kii nnyimee. An puee m bí digìŋ́kpaandin kí nīn cí ŋyunti ŋun án làá dāá ŋée.
53,"Fathers and sons will turn against one another, and mothers and daughters will do the same. Mothers-in-law and daughters-in-law will also turn against each other. Knowing What To Do (Matthew","Ubaati kaa làá nīn gbìliǹ u-jipɔɔn ní u-jipɔɔn mun kaa làá nīn gbìliǹ ubaati. Unaati kaa làá nīn gbìliǹ u-bisal, ní u-bisal mun kaa làá nīn gbìliǹ-u. Unimpu kaa làá nīn gbìliǹ u-coopu, ní u-coopu mun kaa làá nīn gbìliǹ-u.» Iyunti kamaa nì i-daanti (Kpèè Maat"
54,"Jesus said to all the people: As soon as you see a cloud coming up in the west, you say, “It's going to rain,” and it does.","Ní Yeesu bí kunipaauee yii: «Ni yaa ká atagban yaa yíkìń ŋwìiń jeetilaŋkee, ní ní lì yii: <Utaa làá nì,> ní ú lafun nì."
