verse_number,english_verse,translation_verse
8,"I, the Lord God, will protect Jerusalem. Even the weakest person there will be as strong as David, and David's kingdom will rule as though my very own angel were its leader.","Loŋ be jemanɛ na, ma Enyɛnpe Ebɔrɛ na e naaŋ baa kuŋ bekama nɛ b wɔ Jerusalɛm to, nseŋ shin nɛ bumo to be bepɔshipo gba e baa kɔ eleŋ fanɛ ewura Deevid. Ewura Deevid be kamanebi beeŋ baa juŋkpar bumo fanɛ Ebɔrɛ be malaika gbagba na."
9,I am determined to wipe out every nation that attacks Jerusalem. Mourning for the One Pierced with a Spear,Ma alɛ beeŋ mur efuli kama nɛ k beeŋ wora ania fanɛ k beeŋ kɔ Jerusalɛm kena.
10,"I, the Lord, will make the descendants of David and the people of Jerusalem feel deep sorrow and pray when they see the one they pierced with a spear. They will mourn and weep for him, as parents weep over the death of their only child or their first-born.","Ma, Enyɛnpe Ebɔrɛ na beeŋ shin nɛ kuwɔrwu nɛ kabɔrɛkule be kiyoyu e gbelge m ba ewura Deevid be kamanebi nɛ basa nɛ b wɔ Jerusalɛm to na kikɛ so. Baaŋ to kenishi n wu esa nɛ b da mo kekpa m mɔ na nseŋ shu mbe keeli fanɛ kananɛ baa shu ebi koŋwule be keeli na, nseŋ wora kuwɔr be asheŋ fanɛ esa nɛ e paŋ mbe wurkoŋnyɛn na."
11,On that day the people of Jerusalem will mourn as much as everyone did for Hadad Rimmon on the flatlands near Megiddo.,Kushu nɛ k beeŋ baa wɔ Jerusalɛm to loŋ be kamɔnchɛ na beeŋ baa shi pasaa. K beeŋ baa du fanɛ b ka daa shu Hadad Rimɔn be keeli ashi Megido be keplasawule so na nna.
1,"In the future there will be a fountain, where David's descendants and the people of Jerusalem can wash away their sin and guilt.",Nɛ Enyɛnpetale Ebɔrɛ naŋ kaŋɛ: “Jemanɛ ko bee ba nɛ kebuye ko e ba kaa bul nchu n fɔr ewura Deevid be kaman to ebi nɛ Jerusalɛm to be basa be alubi nɛ eyurpisheŋ kikɛ n lɛ.
2,"The Lord All-Powerful says: When that time comes, I will get rid of every idol in the country, and they will be forgotten forever. I will also do away with their prophets and those evil spirits that control them.","Jemanɛ na kaŋ fo, meeŋ mur agbirana be atre kasawule na so nɛ esa maaŋ naa nyiŋi amo be asheŋ gba kuraa. Ma alɛ beeŋ lara anebi fɛpoana na nɛ eyurpisheŋ be kiyoyu gba kasawule na so."
3,"If any such prophets ever appear again, their own parents must warn them that they will die for telling lies in my name—the name of the Lord. If those prophets don't stop speaking, their parents must then kill them with a sword.","Esa kama kaŋ naa kaŋɛ fanɛ mo ere bee wu abɔrɛsheŋ to nna a kaŋɛ, mo tuto nɛ mo nio gbagba e naŋ kaŋɛ fanɛ e daga luwu, ŋkpal e ka ku efɛ ŋ kaŋɛ fanɛ Enyɛnpe Ebɔrɛ na be kamalga nɛ e bee malga so. Nɛ e kraŋ kini a malga mo nio nɛ mo tuto gbagba e naaŋ da mo tokobi m mɔ."
4,"Those prophets will be ashamed of their so-called visions, and they won't deceive anyone by dressing like a true prophet.","Loŋ be jemanɛ na kaŋ fo, anebi kikɛ maaŋ naa puchi mbe ebɔrɛdare so ŋko a wora anebi be aworbi ŋko a buu anebi be epiŋi a fule basa."
5,"Instead, they will say, “I'm no prophet. I've been a farmer all my life.”","Ama kusɔ nɛ e beeŋ kaŋɛ e la fanɛ, ‘Ma ere maŋ la anebi. Ma kebia to kikɛ edɔpo e la ma hale m ba fo kabre.’"
6,"And if any of them are asked why they are wounded, they will answer, “It happened at the house of some friends.” A Wounded Shepherd and Scattered Sheep","Kumo be kaman nɛ esa naŋ bishi mo le: Nɛ manɛ e kpɛa fo eyur so le ere? E beeŋ kaŋɛ fanɛ, ‘N teri ko be laŋ to nɛ n nya amo.’ ” B ka mɔ mbolpɔkpapo nɛ mbolpɔ pesaŋ to be asheŋ"
7,"The Lord All-Powerful said: My sword, wake up! Attack my shepherd and friend. Strike down the shepherd! Scatter the little sheep, and I will destroy them.","Kede be kaman nɛ Enyɛnpetale Ebɔrɛ na kaŋɛ: “Tokobi, koso ŋ kɔ mbolpɔkpapo nɛ e bee shuŋ a sa ma na m mɔ mo nɛ mbolpɔ na e yeŋ to m pesaŋ to. Saŋɛ na so meeŋ nya ŋ kɔ ma basa."
8,Nowhere in the land will more than a third of them be left alive.,Kasawule na so be basa na be ntuŋ asa to be ntuŋ anyɔ beeŋ wu m mur nɛ katuŋ koŋwule nawule e ka.
9,"Then I will purify them and put them to the test, just as gold and silver are purified and tested. They will pray in my name, and I will answer them. I will say, “You are my people,” and they will reply, “You, Lord, are our God!”","Katuŋ koŋwule nɛ b ka na gba, meeŋ wora bumo ŋ keni nseŋ lɔŋɛ bumo so fanɛ kananɛ baa ta shuwa ŋko gbiti a wɔtɔ edɛ to a lɔŋɛ amo so na. Kumo be kaman pɔɛŋ nɛ baaŋ kule ma nɛ n nu n sa bumo nseŋ kaŋɛ bumo fanɛ b la ma basa nna, nɛ bumo alɛ e bugi to ŋ kaŋɛ fanɛ ma, Enyɛnpe Ebɔrɛ na, e la bumo be Ebɔrɛ.”"
1,"The Lord will have his day. And when it comes, everything that was ever taken from Jerusalem will be returned and divided among its people.",Enyɛnpe Ebɔrɛ be demujiachɛ na bee ba. Kamɔnchɛ na nɛ baaŋ muu Jerusalɛm to be asɔ m barga to n sa abar ashi menyi gbagba be anishito.
2,"But first, he will bring many nations to attack Jerusalem—homes will be robbed, women raped, and half of the population dragged off, though the others will be allowed to remain.","Enyɛnpe Ebɔrɛ na e naŋ gama efuli pɔtɛana na abar so nɛ b ba kɔ Jerusalɛm kena. Baaŋ pɔ kadegboŋ na so nseŋ luri elaŋ to m muu asɔ nseŋ pur beche. Baaŋ pɛ basa na be bargato ŋ ki anya n yɔ efuli pɔtɛana so, ama b maaŋ lara bumo nɛ baaŋ ka na bre kadegboŋ na to."
5,"Then you people will escape from the Lord's mountain, through this valley, which reaches to Azal. You will run in all directions, just as everyone did when the earthquake struck in the time of King Uzziah of Judah. Afterwards, the Lord my God will appear with his holy angels.",Kumo be kaman nɛ men bɔla ketaŋɛ nɛ kebee na baŋɛ to anyɔ n dese n ya fo kakpa nɛ baa tre Azɛl na n shile. Kananɛ men nanaana daŋ shile saŋɛ nɛ kasawule daŋ gbuŋgbuŋ Juda be ewura Uziya be jemanɛ so na gbagba chap nɛ menyi alɛ gba beeŋ shile m mɔlga menyi be amu. Kumo be kaman nɛ Enyɛnpe Ebɔrɛ na nɛ mbe emalaika kikɛ e ba.
6,It will be a bright day that won't turn cloudy or cold.,"Loŋ be kachɛ na kaŋ fo, kefulto ŋko awo ŋko kenyɔlɔ maaŋ baa wɔtɔ."
9,Then there will be only one Lord who rules as King and whose name is worshiped everywhere on earth.,"Loŋ be jemanɛ na, Enyɛnpe Ebɔrɛ na e naaŋ baa ji durnya kikɛ so kuwura. Mo nawule be ketre nɛ ekama beeŋ baa nyi nsaa bunyaŋ mo nawule fanɛ Ebɔrɛ."
12,"Here is what the Lord will do to those who attack Jerusalem: While they are standing there, he will make their flesh rot and their eyes fall from their sockets and their tongues drop out.",Enyɛnpe Ebɔrɛ na beeŋ shin nɛ kulɔ lubi e tɔr efuli pɔtɛana be basa nɛ baa kɔ Jerusalɛm kena na so. Bumo be eyurana nɛ anishi nɛ adonduloŋ kikɛ beeŋ bɛ a bɛlge nɛ b kraa keni.
15,"until even the people of Judah turn against those in Jerusalem. This same terrible disaster will also strike every animal nearby, including horses, mules, camels, and donkeys. Finally, everything of value in the surrounding nations will be collected and brought to Jerusalem—gold, silver, and piles of clothing.",Kulɔ lubi koŋwule na beeŋ tɔr Jerusalɛmebi bumo doŋana be egbaŋɛ nɛ ekurmafɔlbi nɛ enyɔma nɛ asɔbɔya be yiri yiri kikɛ nɛ b kɔ ashi bumo be keeyi to so.
16,"Afterwards, the survivors from those nations that attacked Jerusalem will go there each year to worship the King, the Lord All-Powerful, and to celebrate the Festival of Shelters.",Kumo be kaman nɛ basa nɛ baaŋ ji efute ashi efuli pɔtɛana nɛ b daŋ kɔ Jerusalɛm kena na e baa yɔ Jerusalɛm to kafɛ kikɛ n ya kaa bunyaŋ Enyɛnpetale Ebɔrɛ na fanɛ bumo be ewura nsaa ji Abuu to be Kachɛgboŋ na.
17,"No rain will fall on the land of anyone in any country who refuses to go to Jerusalem to worship the King, the Lord All-Powerful.","Bɔrɛ maaŋ naŋ ba efuli kama so ebi nɛ b kini keyɔ Jerusalɛm to n ya bunyaŋ Enyɛnpetale Ebɔrɛ na fanɛ bumo be ewura, be kasawule so kikɛ."
19,This horrible disaster will strike the Egyptians and everyone else who refuses to go there for the celebration.,Kasogberge nɛ k beeŋ ba Ijipt be efuli nɛ efuli pɔtɛana nɛ a kini keji Abuu to be Kachɛgboŋ na so nna na.
21,"At that time the words “Dedicated to the Lord” will be engraved on the bells worn by horses. In fact, every ordinary cooking pot in Jerusalem will be just as sacred to the Lord All-Powerful as the bowls used at the altar. Any one of them will be acceptable for boiling the meat of sacrificed animals, and there will no longer be a need to sell special pots and bowls.","Baaŋ ta mpuliya daŋɛso kikɛ ashi Jerusalɛm to nɛ Juda be efuli so kikɛ m bɔɔ Enyɛnpetale Ebɔrɛ na enɔ nɛ e wora amo cheembi. Basa nɛ baa lara esarga na beeŋ ta amo a daŋɛ esarga be eblaŋ. Jemanɛ na kaŋ fo, eyawujipo maaŋ naa wɔ Enyɛnpetale Ebɔrɛ na be bɔrɛlambu na to."
1,I am Malachi. And this is the message that the Lord gave me for Israel. The Lord's Love for Israel,Kubɔya nɛ Enyɛnpe Ebɔrɛ ta n sa kanyɛn ko nɛ baa tre Malakai fanɛ e sa Israɛl be basa nde. Kasha nɛ Enyɛnpe Ebɔrɛ kɔ n sa Israɛl be asheŋ
2,"Israel, I, the Lord, have loved you. And yet you ask in what way have I loved you. Don't forget that Esau was the brother of your ancestor Jacob, but I chose Jacob","E yɛ: “Israɛlebi, saŋkama, ma kasha wɔ menyi so nna ga.” Ama le nɛ bumo alɛ daŋ kaŋɛ: “Ekpa mo so nɛ fo ŋini anyi kasha?” Ndoŋ nna nɛ Enyɛnpe Ebɔrɛ kaŋɛ: “Isɔɔ nɛ Jeekɔb la esa nɛ mo sipo nna, ama Jeekɔb nɛ mbe kaman to ebi nɛ n lara a sha ga,"
3,instead of Esau. And I turned Esau's hill country into a barren desert where jackals roam.,nsaa maa sha Isɔɔ nɛ mbe kaman to ebi malɛ be asheŋ nseŋ mur bumo be abee so be efuli na nɛ k ki ejiŋkaamu pe.”
4,"Esau's descendants may say, “Although our nation Edom is in ruins, we will rebuild it.” But I, the Lord All-Powerful, promise to tear down whatever they build. Then everyone will know that I will never stop being angry with them as long as they are so sinful.","Hale nɛ Isɔɔ be kaman to ebi nɛ b la Edɔm be efuli so ebi na kaŋɛ le gba: “Anyi be nde kikɛ mur, ama anyi alɛ beeŋ naŋ lɔŋɛ m pɔr amo.” Ma Enyɛnpe Ebɔrɛ na malɛ beeŋ kaŋɛ bumo le: “Nɛ men lɔŋɛ m pɔr amo gba meeŋ naŋ bure amo nɛ basa e baa tre ndoŋ ‘Belubiworapoana be efuli nɛ Enyɛnpe Ebɔrɛ be agbo wɔ kumo so mbaanaayɔ.’ ”"
5,"Israel, when you see this, you will shout, “The Lord's great reputation reaches beyond our borders.” Judgment against Priests",Israɛl be basa beeŋ wu kumo nseŋ kaŋɛ le: “Enyɛnpe Ebɔrɛ na be eleŋ bee ji a baŋ Israɛl be efuli gba so nna!” Enyɛnpe na ka maŋ sa bɔrɛmatapoana kashuli be asheŋ
6,"I, the Lord All-Powerful, have something to say to you priests. Children respect their fathers, and servants respect their masters. I am your father and your master, so why don't you respect me? You priests have insulted me, and now you ask, “How did we insult you?”","Le nɛ Enyɛnpe Ebɔrɛ daŋ kaŋɛ bɔrɛmatapoana na: “Kebia bee bunyaŋ mo tuto nna nɛ kayɛrbi malɛ bee sa mo nyɛnpe bunyaŋ. N la men tuto nna, nɛ manɛ e ba nɛ menyi maa bunyaŋ ma? N la men nyɛnpe nna, nɛ manɛ e ba nɛ menyi maa sa ma bunyaŋ? Men keni ma jiga, ama menyi alɛ kraa bishi fanɛ nuso nɛ an keni fo jiga?"
7,"You embarrass me by offering worthless food on my altar. Then you ask, “How have we embarrassed you?” You have done it by saying, “What's so great about the Lord's altar?”",Ŋkpal men ka ta ajibi nɛ a maŋ daga keta n lara sarga n deŋi ma bɔrɛsure so so. Kede be kaman nɛ men bishi: ‘Ekpa mo so nɛ an maŋ sa fo bunyaŋ?’ Men ka maŋ keni ma bɔrɛsure m bɔlɔ kenishi so.
8,"But isn't it wrong to offer animals that are blind, lame, or sick? Just try giving those animals to your governor. That certainly wouldn't please him or make him want to help you.","Men ka bee ta asɔbɔya nɛ b tan ŋko asɔbɔya nɛ baa lɔ ŋko bumo nɛ bumo be ayaana wu a lara sarga a sa ma na, men fɛ fanɛ loŋ walɛ a? Men ta loŋ be asɔbɔya n ya sa men be gomena e beeŋ kini amo, mo alɛ maaŋ chɛ menyi to.”"
9,"I am the Lord God All-Powerful, and you had better try to please me. You have sinned. Now see if I will have mercy on any of you.","Nɛ menyi bɔrɛmatapoana kule Ebɔrɛ fanɛ e wu anyi kuwɔr e beeŋ nu menyi be kekule a? Nɛ k baŋ ba loŋ, kumo ere menyi e bar kumo."
10,"I wish someone would lock the doors of my temple, so you would stop wasting time building fires on my altar. I am not pleased with you priests, and I refuse to accept any more of your offerings.","Enyɛnpetale yɛ: “Men be eko daŋ ti ma bɔrɛlambu na be akuloŋ k daa beeŋ par ma. Saŋɛ na so men maaŋ baa jija saŋɛ a lara esarga chɔɔso fuloŋ a deŋi ma bɔrɛsure so, ŋkpal manɛ so ma kagbene maŋ fuli menyi so. Hale men ta men be esarga m ba sa ma gba, meeŋ kini amo."
11,"From dawn until dusk my name is praised by every nation on this earth, as they burn incense and offer the proper sacrifices to me.",Durnya ere to be basa damta beeŋ bunyaŋ ma. Baaŋ baa chɔɔ duwu a sa ma nsaa lara esarga nɛ a bee bɔlɔ kenishi a sa ma. Bumo kikɛ bee bunyaŋ ma ketre gboŋ na nna.
12,"But even you priests insult me by saying, “There's nothing special about the Lord's altar, and these sacrifices are worthless.”",Ama menyi ere jija ma ketre nna ŋkpal men ka maa tre ma bɔrɛsure na shɛŋ nsaa ta ajibi nɛ men maa sha gba a lara sarga a deŋi kumo so so.
13,"You get so disgusted that you even make vulgar signs at me. And for an offering, you bring stolen animals or those that are lame or sick. Should I accept these?",Kumo be kaman le nɛ men kraa kaŋɛ: ‘Ebɔl lar anyi ere nna.’ Men wɔtɔ gba nna a kpa mmuna to a wɔtɔ ma. Kayu be asɔbɔya nɛ asɔbɔya nɛ b la ebobi nɛ asɔbɔya nɛ baa lɔ nɛ men ta a lara sarga a sa ma. Men fɛ fanɛ meeŋ shuli n sɔ amo nna a?
14,"Instead of offering the acceptable animals you have promised, you bring me those that are unhealthy. I will punish you for this, because I am the great King, the Lord All-Powerful, and I am worshiped by nations everywhere.","Kɔnɔsho e baa wɔ ekama nɛ e bee puni nsaa ta asɔbɔya nɛ a maŋ daga m ba kaa lara sarga a sa ma, saŋɛ so nɛ e nase kɔnɔ fanɛ e beeŋ ta kusɔbɔya lela nɛ k wɔ mbe asɔbɔya to m ba lara sarga n sa ma na so. Ŋkpal manɛ so ma e la Enyɛnpetale Ewurgboŋ, nɛ efuli kama so ebi bee ŋana ma.”"
1,"I, the Lord All-Powerful, have something else to say to you priests.",Le nɛ Enyɛnpetale daŋ kaŋɛ bɔrɛmatapoana na: “Ŋ kɔ le be kenishipere be kamalga ere nna a sa menyi bɔrɛmatapoana ere:
2,"You had better take seriously the need to honor my name. Otherwise, when you give a blessing, I will turn it into a curse. In fact, I have already done this, because you haven't taken to heart your duties as priests.","Men shin nɛ menyi be asheŋ woraso e baa sa ma bunyaŋ. Men baa maa nu kusɔ nɛ mee kaŋɛ menyi, meeŋ shin nɛ kɔnɔsho a pɛ menyi. Asɔ kama nɛ a la nɛfa n sa menyi na gba, meeŋ sho amo kɔnɔ. Kashenteŋto, n tiŋ n sho amo kɔnɔ gba, ŋkpal men ka maŋ ta ma mmalga kenishipereso so.”"
3,"I will punish your descendants and rub your faces in the manure from your animal sacrifices, and then be done with you.",Meeŋ gberge men be mbia kusoe nseŋ ta asɔbɔya nɛ menyee ta a lara esarga na be ebin ŋ gbiti menyi be anishito. Kumo be kaman nɛ ma nɛ menyi maa naa kɔ shɛŋ.
5,"I blessed him with a full life, as I had promised, and he kept his part of the agreement by honoring me and respecting my name.","N daŋ nase kɔnɔ nna fanɛ meeŋ sa bumo ŋkpa nɛ kebaawɔtɔ lela. Ma alɛ daŋ wora loŋ nna, saŋɛ na so baaŋ ta bunyaŋ n sa ma. Kumo be saŋɛ na malɛ b daa sa ma bunyaŋ nna nsaa ŋana ma."
6,"He taught the truth and never told lies, and he led a lot of people to turn from sin, because he obeyed me and lived right.","Kashenteŋ nɛ kebaawɔtɔ niŋiso be asheŋ nɛ b daa fɛ, manɛ asheŋ lubi. Ma nɛ bumo daa wɔ abar so kagbene wushiso nna. Mannɛ asheŋ nɛ e niŋi nawule nɛ b daa wora, ama b daŋ chɛ basa damta gba to nɛ b yige alubi be kebaawora."
7,"You priests should be eager to spread knowledge, and everyone should come to you for instruction, because you speak for me, the Lord All-Powerful.","Menyi bɔrɛmatapoana e daga men ka bee malga Ebɔrɛ be asheŋ nɛ basa e baa ba men kutɔ nɛ men ŋini bumo Ebɔrɛ be asheŋ nɛ b pin mo nɛnɛ, ŋkpal manɛ so menyi so nɛ Enyɛnpetale bee bɔla a malga a sa basa."
8,"But you have turned your backs on me. Your teachings have led others to do sinful things, and you have broken the agreement I made with your ancestor Levi.",Ama menyi bɔrɛmatapoana na kini kashenteŋ be ekpa na naniere. Men be keŋini gba shin nɛ basa damta bee wora alubi nna. Men jija kɔnɔ naseso be ŋkre nɛ ma nɛ menyi nananyɛn Livai nase n sa abar na.
9,"So I caused everyone to hate and despise you, because you disobeyed me and failed to treat all people alike. A Broken Agreement","“Amoso nɛ n shin nɛ Israɛl be basa kplaŋ menyi so ŋkpal men ka maa wora ma kasonu, nsaa kpɛa to a ŋini ma basa asheŋ so na.” Basa na ka maa ji kashenteŋ a sa Ebɔrɛ be asheŋ"
10,Don't you know that we all have God as our Father? Didn't the one God create each of us? Then why do you cheat each other by breaking the agreement God made with your ancestors?,Mannɛ etuto koŋwule nɛ anyi kikɛ kɔ a? Ŋko mannɛ Ebɔrɛ koŋwule e to anyi a? Nɛ manɛ e ba nɛ anyee kini kebɛ nnɔ nɛ an nase n sa abar na so? Manɛ e ba nɛ anyee kplaŋ ŋkre nɛ Ebɔrɛ nɛ an nananyɛnana kre na so?
11,"You people in Judah and Jerusalem have been unfaithful to the Lord. You have disgraced the temple that he loves, and you have committed the disgusting sin of marrying the worshipers of other gods.","Menyi Judaebi na kikɛ maŋ ji kashenteŋ n sa Ebɔrɛ, menyi alɛ nseŋ naŋ wora ekishisheŋ ashi Jerusalɛm nɛ efuli na kikɛ so. Men wora mbushusheŋ a jija bɔrɛlambu nɛ Enyɛnpe Ebɔrɛ bee sha ga na. Men be benyɛn ta beche nɛ baa shuŋ efuli pɔtɛ so be agbir."
12,"I pray that the Lord will no longer let those who are guilty belong to his people, even if they eagerly decide to offer the Lord a gift.","Enyɛnpe Ebɔrɛ na e lara le be basa ere ashi Israɛlebi to, nsaa maŋ shin nɛ b ti bumo so m ba lara sarga nɛ efuli na kikɛ bee lara a sa mo Enyɛnpetale na."
13,"And what else are you doing? You cry noisily and flood the Lord's altar with your tears, because he isn't pleased with your offerings and refuses to accept them.","Kusɔ nɛ men naŋ wora e la fanɛ, menyee shu a gbiti Enyɛnpe Ebɔrɛ be bɔrɛsure na nna. Menyee boŋ to nna a shu ŋkpal e ka maŋ naa sɔ menyi be ŋkɛ nɛ menyee ta a bar mo na so."
